Vel_Mag_impact,Vel_Angle_impact,Theta_p,Phi_P_B_impact,dPhi_impact,V_perp,V_tx,Contact_4_Leg,Contact_2_Leg,Contact_Prop
#,gamma: 16,L: 0.105,PD: 0.075,Mass: 0.035,Iyy: 1.700e-05,I_c: 4.029e-04,,,
2.5,-75,0.0,170.0,0,2.41,0.65,True,False,False
2.5,-75,0.0,175.0,0,2.41,0.65,True,False,False
2.5,-75,0.0,180.0,0,2.41,0.65,True,False,False
2.5,-75,0.0,185.0,0,2.41,0.65,False,True,False
2.5,-75,0.0,190.0,0,2.41,0.65,True,False,False
2.5,-75,0.0,195.0,0,2.41,0.65,True,False,False
2.5,-75,0.0,200.0,0,2.41,0.65,True,False,False
2.5,-75,0.0,205.0,0,2.41,0.65,False,False,True
2.5,-75,0.0,210.0,0,2.41,0.65,False,False,True
2.5,-75,0.0,215.0,0,2.41,0.65,False,False,True
2.5,-75,0.0,220.0,0,2.41,0.65,False,False,True
2.5,-75,0.0,225.0,0,2.41,0.65,False,False,True
2.5,-75,0.0,230.0,0,2.41,0.65,False,False,True
2.5,-75,0.0,235.0,0,2.41,0.65,False,False,True
2.5,-75,0.0,240.0,0,2.41,0.65,False,False,True
2.5,-75,0.0,245.0,0,2.41,0.65,False,False,True
2.5,-80,0.0,115.0,0,2.46,0.43,False,False,True
2.5,-80,0.0,120.0,0,2.46,0.43,False,False,True
2.5,-80,0.0,125.0,0,2.46,0.43,False,False,True
2.5,-80,0.0,130.0,0,2.46,0.43,False,False,True
2.5,-80,0.0,135.0,0,2.46,0.43,False,False,True
2.5,-80,0.0,140.0,0,2.46,0.43,True,False,False
2.5,-80,0.0,145.0,0,2.46,0.43,True,False,False
2.5,-80,0.0,150.0,0,2.46,0.43,True,False,False
2.5,-80,0.0,155.0,0,2.46,0.43,False,True,False
2.5,-80,0.0,160.0,0,2.46,0.43,False,True,False
2.5,-80,0.0,165.0,0,2.46,0.43,True,False,False
2.5,-80,0.0,170.0,0,2.46,0.43,True,False,False
2.5,-80,0.0,175.0,0,2.46,0.43,True,False,False
2.5,-80,0.0,180.0,0,2.46,0.43,True,False,False
2.5,-80,0.0,185.0,0,2.46,0.43,False,True,False
2.5,-80,0.0,190.0,0,2.46,0.43,False,True,False
2.5,-80,0.0,195.0,0,2.46,0.43,True,False,False
2.5,-80,0.0,200.0,0,2.46,0.43,True,False,False
2.5,-80,0.0,205.0,0,2.46,0.43,True,False,False
2.5,-80,0.0,210.0,0,2.46,0.43,False,False,True
2.5,-80,0.0,215.0,0,2.46,0.43,False,False,True
2.5,-80,0.0,220.0,0,2.46,0.43,False,False,True
2.5,-80,0.0,225.0,0,2.46,0.43,False,False,True
2.5,-80,0.0,230.0,0,2.46,0.43,False,False,True
2.5,-80,0.0,235.0,0,2.46,0.43,False,False,True
2.5,-80,0.0,240.0,0,2.46,0.43,False,False,True
2.5,-80,0.0,245.0,0,2.46,0.43,False,False,True
2.5,-85,0.0,115.0,0,2.49,0.22,False,False,True
2.5,-85,0.0,120.0,0,2.49,0.22,False,False,True
2.5,-85,0.0,125.0,0,2.49,0.22,False,False,True
2.5,-85,0.0,130.0,0,2.49,0.22,False,False,True
2.5,-85,0.0,135.0,0,2.49,0.22,False,False,True
2.5,-85,0.0,140.0,0,2.49,0.22,False,False,True
2.5,-85,0.0,145.0,0,2.49,0.22,True,False,False
2.5,-85,0.0,150.0,0,2.49,0.22,True,False,False
2.5,-85,0.0,155.0,0,2.49,0.22,False,True,False
2.5,-85,0.0,160.0,0,2.49,0.22,False,True,False
2.5,-85,0.0,165.0,0,2.49,0.22,False,True,False
2.5,-85,0.0,170.0,0,2.49,0.22,True,False,False
2.5,-85,0.0,175.0,0,2.49,0.22,True,False,False
2.5,-85,0.0,180.0,0,2.49,0.22,True,False,False
2.5,-85,0.0,185.0,0,2.49,0.22,True,False,False
2.5,-85,0.0,190.0,0,2.49,0.22,False,True,False
2.5,-85,0.0,195.0,0,2.49,0.22,False,True,False
2.5,-85,0.0,200.0,0,2.49,0.22,True,False,False
2.5,-85,0.0,205.0,0,2.49,0.22,True,False,False
2.5,-85,0.0,210.0,0,2.49,0.22,True,False,False
2.5,-85,0.0,215.0,0,2.49,0.22,False,False,True
2.5,-85,0.0,220.0,0,2.49,0.22,False,False,True
2.5,-85,0.0,225.0,0,2.49,0.22,False,False,True
2.5,-85,0.0,230.0,0,2.49,0.22,False,False,True
2.5,-85,0.0,235.0,0,2.49,0.22,False,False,True
2.5,-85,0.0,240.0,0,2.49,0.22,False,False,True
2.5,-85,0.0,245.0,0,2.49,0.22,False,False,True
2.5,-90,0.0,115.0,0,2.5,0.0,False,False,True
2.5,-90,0.0,120.0,0,2.5,0.0,False,False,True
2.5,-90,0.0,125.0,0,2.5,0.0,False,False,True
2.5,-90,0.0,130.0,0,2.5,0.0,False,False,True
2.5,-90,0.0,135.0,0,2.5,0.0,False,False,True
2.5,-90,0.0,140.0,0,2.5,0.0,False,False,True
2.5,-90,0.0,145.0,0,2.5,0.0,False,False,True
2.5,-90,0.0,150.0,0,2.5,0.0,True,False,False
2.5,-90,0.0,155.0,0,2.5,0.0,True,False,False
2.5,-90,0.0,160.0,0,2.5,0.0,False,True,False
2.5,-90,0.0,165.0,0,2.5,0.0,False,True,False
2.5,-90,0.0,170.0,0,2.5,0.0,False,True,False
2.5,-90,0.0,175.0,0,2.5,0.0,True,False,False
2.5,-90,0.0,180.0,0,2.5,0.0,True,False,False
2.5,-90,0.0,185.0,0,2.5,0.0,True,False,False
2.5,-90,0.0,190.0,0,2.5,0.0,False,True,False
2.5,-90,0.0,195.0,0,2.5,0.0,False,True,False
2.5,-90,0.0,200.0,0,2.5,0.0,False,True,False
2.5,-90,0.0,205.0,0,2.5,0.0,True,False,False
2.5,-90,0.0,210.0,0,2.5,0.0,True,False,False
2.5,-90,0.0,215.0,0,2.5,0.0,False,False,True
2.5,-90,0.0,220.0,0,2.5,0.0,False,False,True
2.5,-90,0.0,225.0,0,2.5,0.0,False,False,True
2.5,-90,0.0,230.0,0,2.5,0.0,False,False,True
2.5,-90,0.0,235.0,0,2.5,0.0,False,False,True
2.5,-90,0.0,240.0,0,2.5,0.0,False,False,True
2.5,-90,0.0,245.0,0,2.5,0.0,False,False,True
2.5,-95,0.0,115.0,0,2.49,-0.22,False,False,True
2.5,-95,0.0,120.0,0,2.49,-0.22,False,False,True
2.5,-95,0.0,125.0,0,2.49,-0.22,False,False,True
2.5,-95,0.0,130.0,0,2.49,-0.22,False,False,True
2.5,-95,0.0,135.0,0,2.49,-0.22,False,False,True
2.5,-95,0.0,140.0,0,2.49,-0.22,False,False,True
2.5,-95,0.0,145.0,0,2.49,-0.22,False,False,True
2.5,-95,0.0,150.0,0,2.49,-0.22,True,False,False
2.5,-95,0.0,155.0,0,2.49,-0.22,True,False,False
2.5,-95,0.0,160.0,0,2.49,-0.22,True,False,False
2.5,-95,0.0,165.0,0,2.49,-0.22,False,True,False
2.5,-95,0.0,170.0,0,2.49,-0.22,False,True,False
2.5,-95,0.0,175.0,0,2.49,-0.22,True,False,False
2.5,-95,0.0,180.0,0,2.49,-0.22,True,False,False
2.5,-95,0.0,185.0,0,2.49,-0.22,True,False,False
2.5,-95,0.0,190.0,0,2.49,-0.22,True,False,False
2.5,-95,0.0,195.0,0,2.49,-0.22,False,True,False
2.5,-95,0.0,200.0,0,2.49,-0.22,False,True,False
2.5,-95,0.0,205.0,0,2.49,-0.22,False,True,False
2.5,-95,0.0,210.0,0,2.49,-0.22,True,False,False
2.5,-95,0.0,215.0,0,2.49,-0.22,True,False,False
2.5,-95,0.0,220.0,0,2.49,-0.22,False,False,True
2.5,-95,0.0,225.0,0,2.49,-0.22,False,False,True
2.5,-95,0.0,230.0,0,2.49,-0.22,False,False,True
2.5,-95,0.0,235.0,0,2.49,-0.22,False,False,True
2.5,-95,0.0,240.0,0,2.49,-0.22,False,False,True
2.5,-95,0.0,245.0,0,2.49,-0.22,False,False,True
2.5,-100,0.0,115.0,0,2.46,-0.43,False,False,True
2.5,-100,0.0,120.0,0,2.46,-0.43,False,False,True
2.5,-100,0.0,125.0,0,2.46,-0.43,False,False,True
2.5,-100,0.0,130.0,0,2.46,-0.43,False,False,True
2.5,-100,0.0,135.0,0,2.46,-0.43,False,False,True
2.5,-100,0.0,140.0,0,2.46,-0.43,False,False,True
2.5,-100,0.0,145.0,0,2.46,-0.43,False,False,True
2.5,-100,0.0,150.0,0,2.46,-0.43,False,False,True
2.5,-100,0.0,155.0,0,2.46,-0.43,True,False,False
2.5,-100,0.0,160.0,0,2.46,-0.43,True,False,False
2.5,-100,0.0,165.0,0,2.46,-0.43,True,False,False
2.5,-100,0.0,170.0,0,2.46,-0.43,False,True,False
2.5,-100,0.0,175.0,0,2.46,-0.43,False,True,False
2.5,-100,0.0,180.0,0,2.46,-0.43,True,False,False
2.5,-100,0.0,185.0,0,2.46,-0.43,True,False,False
2.5,-100,0.0,190.0,0,2.46,-0.43,True,False,False
2.5,-100,0.0,195.0,0,2.46,-0.43,True,False,False
2.5,-100,0.0,200.0,0,2.46,-0.43,False,True,False
2.5,-100,0.0,205.0,0,2.46,-0.43,False,True,False
2.5,-100,0.0,210.0,0,2.46,-0.43,True,False,False
2.5,-100,0.0,215.0,0,2.46,-0.43,True,False,False
2.5,-100,0.0,220.0,0,2.46,-0.43,True,False,False
2.5,-100,0.0,225.0,0,2.46,-0.43,False,False,True
2.5,-100,0.0,230.0,0,2.46,-0.43,False,False,True
2.5,-100,0.0,235.0,0,2.46,-0.43,False,False,True
2.5,-100,0.0,240.0,0,2.46,-0.43,False,False,True
2.5,-100,0.0,245.0,0,2.46,-0.43,False,False,True
2.5,-105,0.0,115.0,0,2.41,-0.65,False,False,True
2.5,-105,0.0,120.0,0,2.41,-0.65,False,False,True
2.5,-105,0.0,125.0,0,2.41,-0.65,False,False,True
2.5,-105,0.0,130.0,0,2.41,-0.65,False,False,True
2.5,-105,0.0,135.0,0,2.41,-0.65,False,False,True
2.5,-105,0.0,140.0,0,2.41,-0.65,False,False,True
2.5,-105,0.0,145.0,0,2.41,-0.65,False,False,True
2.5,-105,0.0,150.0,0,2.41,-0.65,False,False,True
2.5,-105,0.0,155.0,0,2.41,-0.65,False,False,True
2.5,-105,0.0,160.0,0,2.41,-0.65,True,False,False
2.5,-105,0.0,165.0,0,2.41,-0.65,True,False,False
2.5,-105,0.0,170.0,0,2.41,-0.65,True,False,False
2.5,-105,0.0,175.0,0,2.41,-0.65,False,True,False
2.5,-105,0.0,180.0,0,2.41,-0.65,True,False,False
2.5,-105,0.0,185.0,0,2.41,-0.65,True,False,False
2.5,-105,0.0,190.0,0,2.41,-0.65,True,False,False
2.5,-105,0.0,195.0,0,2.41,-0.65,True,False,False
2.5,-105,0.0,200.0,0,2.41,-0.65,True,False,False
2.5,-105,0.0,205.0,0,2.41,-0.65,True,False,False
2.5,-105,0.0,210.0,0,2.41,-0.65,False,True,False
2.5,-105,0.0,215.0,0,2.41,-0.65,True,False,False
2.5,-105,0.0,220.0,0,2.41,-0.65,True,False,False
2.5,-105,0.0,225.0,0,2.41,-0.65,True,False,False
2.5,-105,0.0,230.0,0,2.41,-0.65,False,False,True
2.5,-105,0.0,235.0,0,2.41,-0.65,False,False,True
2.5,-105,0.0,240.0,0,2.41,-0.65,False,False,True
2.5,-105,0.0,245.0,0,2.41,-0.65,False,False,True
2.5,-110,0.0,115.0,0,2.35,-0.86,False,False,True
2.5,-110,0.0,120.0,0,2.35,-0.86,False,False,True
2.5,-110,0.0,125.0,0,2.35,-0.86,False,False,True
2.5,-110,0.0,130.0,0,2.35,-0.86,False,False,True
2.5,-110,0.0,135.0,0,2.35,-0.86,False,False,True
2.5,-110,0.0,140.0,0,2.35,-0.86,False,False,True
2.5,-110,0.0,145.0,0,2.35,-0.86,False,False,True
2.5,-110,0.0,150.0,0,2.35,-0.86,False,False,True
2.5,-110,0.0,155.0,0,2.35,-0.86,False,False,True
2.5,-110,0.0,160.0,0,2.35,-0.86,False,False,True
2.5,-110,0.0,165.0,0,2.35,-0.86,True,False,False
2.5,-110,0.0,170.0,0,2.35,-0.86,True,False,False
2.5,-110,0.0,175.0,0,2.35,-0.86,True,False,False
2.5,-110,0.0,180.0,0,2.35,-0.86,True,False,False
2.5,-110,0.0,185.0,0,2.35,-0.86,True,False,False
2.5,-110,0.0,190.0,0,2.35,-0.86,True,False,False
2.5,-110,0.0,195.0,0,2.35,-0.86,True,False,False
2.5,-110,0.0,200.0,0,2.35,-0.86,True,False,False
2.5,-110,0.0,205.0,0,2.35,-0.86,True,False,False
2.5,-110,0.0,210.0,0,2.35,-0.86,True,False,False
2.5,-110,0.0,215.0,0,2.35,-0.86,True,False,False
2.5,-110,0.0,220.0,0,2.35,-0.86,True,False,False
2.5,-110,0.0,225.0,0,2.35,-0.86,True,False,False
2.5,-110,0.0,230.0,0,2.35,-0.86,True,False,False
2.5,-110,0.0,235.0,0,2.35,-0.86,False,False,True
2.5,-110,0.0,240.0,0,2.35,-0.86,False,False,True
2.5,-110,0.0,245.0,0,2.35,-0.86,False,False,True
2.5,-115,0.0,115.0,0,2.27,-1.06,False,False,True
2.5,-115,0.0,120.0,0,2.27,-1.06,False,False,True
2.5,-115,0.0,125.0,0,2.27,-1.06,False,False,True
2.5,-115,0.0,130.0,0,2.27,-1.06,False,False,True
2.5,-115,0.0,135.0,0,2.27,-1.06,False,False,True
2.5,-115,0.0,140.0,0,2.27,-1.06,False,False,True
2.5,-115,0.0,145.0,0,2.27,-1.06,False,False,True
2.5,-115,0.0,150.0,0,2.27,-1.06,False,False,True
2.5,-115,0.0,155.0,0,2.27,-1.06,False,False,True
2.5,-115,0.0,160.0,0,2.27,-1.06,False,False,True
2.5,-115,0.0,165.0,0,2.27,-1.06,False,False,True
2.5,-115,0.0,170.0,0,2.27,-1.06,True,False,False
2.5,-115,0.0,175.0,0,2.27,-1.06,True,False,False
2.5,-115,0.0,180.0,0,2.27,-1.06,True,False,False
2.5,-115,0.0,185.0,0,2.27,-1.06,True,False,False
2.5,-115,0.0,190.0,0,2.27,-1.06,True,False,False
2.5,-115,0.0,195.0,0,2.27,-1.06,True,False,False
2.5,-115,0.0,200.0,0,2.27,-1.06,True,False,False
2.5,-115,0.0,205.0,0,2.27,-1.06,True,False,False
2.5,-115,0.0,210.0,0,2.27,-1.06,True,False,False
2.5,-115,0.0,215.0,0,2.27,-1.06,True,False,False
2.5,-115,0.0,220.0,0,2.27,-1.06,True,False,False
2.5,-115,0.0,225.0,0,2.27,-1.06,True,False,False
2.5,-115,0.0,230.0,0,2.27,-1.06,True,False,False
2.5,-115,0.0,235.0,0,2.27,-1.06,False,False,True
2.5,-115,0.0,240.0,0,2.27,-1.06,False,False,True
2.5,-115,0.0,245.0,0,2.27,-1.06,False,False,True
2.5,-120,0.0,115.0,0,2.17,-1.25,False,False,True
2.5,-120,0.0,120.0,0,2.17,-1.25,False,False,True
2.5,-120,0.0,125.0,0,2.17,-1.25,False,False,True
2.5,-120,0.0,130.0,0,2.17,-1.25,False,False,True
2.5,-120,0.0,135.0,0,2.17,-1.25,False,False,True
2.5,-120,0.0,140.0,0,2.17,-1.25,False,False,True
2.5,-120,0.0,145.0,0,2.17,-1.25,False,False,True
2.5,-120,0.0,150.0,0,2.17,-1.25,False,False,True
2.5,-120,0.0,155.0,0,2.17,-1.25,False,False,True
2.5,-120,0.0,160.0,0,2.17,-1.25,False,False,True
2.5,-120,0.0,165.0,0,2.17,-1.25,False,False,True
2.5,-120,0.0,170.0,0,2.17,-1.25,False,False,True
2.5,-120,0.0,175.0,0,2.17,-1.25,True,False,False
2.5,-120,0.0,180.0,0,2.17,-1.25,True,False,False
2.5,-120,0.0,185.0,0,2.17,-1.25,True,False,False
2.5,-120,0.0,190.0,0,2.17,-1.25,True,False,False
2.5,-120,0.0,195.0,0,2.17,-1.25,True,False,False
2.5,-120,0.0,200.0,0,2.17,-1.25,True,False,False
2.5,-120,0.0,205.0,0,2.17,-1.25,True,False,False
2.5,-120,0.0,210.0,0,2.17,-1.25,True,False,False
2.5,-120,0.0,215.0,0,2.17,-1.25,True,False,False
2.5,-120,0.0,220.0,0,2.17,-1.25,True,False,False
2.5,-120,0.0,225.0,0,2.17,-1.25,True,False,False
2.5,-120,0.0,230.0,0,2.17,-1.25,True,False,False
2.5,-120,0.0,235.0,0,2.17,-1.25,True,False,False
2.5,-120,0.0,240.0,0,2.17,-1.25,False,False,True
2.5,-120,0.0,245.0,0,2.17,-1.25,False,False,True
2.5,-125,0.0,115.0,0,2.05,-1.43,False,False,True
2.5,-125,0.0,120.0,0,2.05,-1.43,False,False,True
2.5,-125,0.0,125.0,0,2.05,-1.43,False,False,True
2.5,-125,0.0,130.0,0,2.05,-1.43,False,False,True
2.5,-125,0.0,135.0,0,2.05,-1.43,False,False,True
2.5,-125,0.0,140.0,0,2.05,-1.43,False,False,True
2.5,-125,0.0,145.0,0,2.05,-1.43,False,False,True
2.5,-125,0.0,150.0,0,2.05,-1.43,False,False,True
2.5,-125,0.0,155.0,0,2.05,-1.43,False,False,True
2.5,-125,0.0,160.0,0,2.05,-1.43,False,False,True
2.5,-125,0.0,165.0,0,2.05,-1.43,False,False,True
2.5,-125,0.0,170.0,0,2.05,-1.43,False,False,True
2.5,-125,0.0,175.0,0,2.05,-1.43,False,False,True
2.5,-125,0.0,180.0,0,2.05,-1.43,True,False,False
2.5,-125,0.0,185.0,0,2.05,-1.43,True,False,False
2.5,-125,0.0,190.0,0,2.05,-1.43,True,False,False
2.5,-125,0.0,195.0,0,2.05,-1.43,True,False,False
2.5,-125,0.0,200.0,0,2.05,-1.43,True,False,False
2.5,-125,0.0,205.0,0,2.05,-1.43,True,False,False
2.5,-125,0.0,210.0,0,2.05,-1.43,True,False,False
2.5,-125,0.0,215.0,0,2.05,-1.43,True,False,False
2.5,-125,0.0,220.0,0,2.05,-1.43,True,False,False
2.5,-125,0.0,225.0,0,2.05,-1.43,True,False,False
2.5,-125,0.0,230.0,0,2.05,-1.43,True,False,False
2.5,-125,0.0,235.0,0,2.05,-1.43,True,False,False
2.5,-125,0.0,240.0,0,2.05,-1.43,False,False,True
2.5,-125,0.0,245.0,0,2.05,-1.43,False,False,True
2.5,-130,0.0,115.0,0,1.92,-1.61,False,False,True
2.5,-130,0.0,120.0,0,1.92,-1.61,False,False,True
2.5,-130,0.0,125.0,0,1.92,-1.61,False,False,True
2.5,-130,0.0,130.0,0,1.92,-1.61,False,False,True
2.5,-130,0.0,135.0,0,1.92,-1.61,False,False,True
2.5,-130,0.0,140.0,0,1.92,-1.61,False,False,True
2.5,-130,0.0,145.0,0,1.92,-1.61,False,False,True
2.5,-130,0.0,150.0,0,1.92,-1.61,False,False,True
2.5,-130,0.0,155.0,0,1.92,-1.61,False,False,True
2.5,-130,0.0,160.0,0,1.92,-1.61,False,False,True
2.5,-130,0.0,165.0,0,1.92,-1.61,False,False,True
2.5,-130,0.0,170.0,0,1.92,-1.61,False,False,True
2.5,-130,0.0,175.0,0,1.92,-1.61,False,False,True
2.5,-130,0.0,180.0,0,1.92,-1.61,False,False,True
2.5,-130,0.0,185.0,0,1.92,-1.61,True,False,False
2.5,-130,0.0,190.0,0,1.92,-1.61,True,False,False
2.5,-130,0.0,195.0,0,1.92,-1.61,True,False,False
2.5,-130,0.0,200.0,0,1.92,-1.61,True,False,False
2.5,-130,0.0,205.0,0,1.92,-1.61,True,False,False
2.5,-130,0.0,210.0,0,1.92,-1.61,True,False,False
2.5,-130,0.0,215.0,0,1.92,-1.61,True,False,False
2.5,-130,0.0,220.0,0,1.92,-1.61,True,False,False
2.5,-130,0.0,225.0,0,1.92,-1.61,True,False,False
2.5,-130,0.0,230.0,0,1.92,-1.61,True,False,False
2.5,-130,0.0,235.0,0,1.92,-1.61,True,False,False
2.5,-130,0.0,240.0,0,1.92,-1.61,True,False,False
2.5,-130,0.0,245.0,0,1.92,-1.61,False,False,True
2.5,-135,0.0,115.0,0,1.77,-1.77,False,False,True
2.5,-135,0.0,120.0,0,1.77,-1.77,False,False,True
2.5,-135,0.0,125.0,0,1.77,-1.77,False,False,True
2.5,-135,0.0,130.0,0,1.77,-1.77,False,False,True
2.5,-135,0.0,135.0,0,1.77,-1.77,False,False,True
2.5,-135,0.0,140.0,0,1.77,-1.77,False,False,True
2.5,-135,0.0,145.0,0,1.77,-1.77,False,False,True
2.5,-135,0.0,150.0,0,1.77,-1.77,False,False,True
2.5,-135,0.0,155.0,0,1.77,-1.77,False,False,True
2.5,-135,0.0,160.0,0,1.77,-1.77,False,False,True
2.5,-135,0.0,165.0,0,1.77,-1.77,False,False,True
2.5,-135,0.0,170.0,0,1.77,-1.77,False,False,True
2.5,-135,0.0,175.0,0,1.77,-1.77,False,False,True
2.5,-135,0.0,180.0,0,1.77,-1.77,False,False,True
2.5,-135,0.0,185.0,0,1.77,-1.77,True,False,False
2.5,-135,0.0,190.0,0,1.77,-1.77,True,False,False
2.5,-135,0.0,195.0,0,1.77,-1.77,True,False,False
2.5,-135,0.0,200.0,0,1.77,-1.77,True,False,False
2.5,-135,0.0,205.0,0,1.77,-1.77,True,False,False
2.5,-135,0.0,210.0,0,1.77,-1.77,True,False,False
2.5,-135,0.0,215.0,0,1.77,-1.77,True,False,False
2.5,-135,0.0,220.0,0,1.77,-1.77,True,False,False
2.5,-135,0.0,225.0,0,1.77,-1.77,True,False,False
2.5,-135,0.0,230.0,0,1.77,-1.77,True,False,False
2.5,-135,0.0,235.0,0,1.77,-1.77,True,False,False
2.5,-135,0.0,240.0,0,1.77,-1.77,True,False,False
2.5,-135,0.0,245.0,0,1.77,-1.77,False,False,True
2.5,-140,0.0,115.0,0,1.61,-1.92,False,False,True
2.5,-140,0.0,120.0,0,1.61,-1.92,False,False,True
2.5,-140,0.0,125.0,0,1.61,-1.92,False,False,True
2.5,-140,0.0,130.0,0,1.61,-1.92,False,False,True
2.5,-140,0.0,135.0,0,1.61,-1.92,False,False,True
2.5,-140,0.0,140.0,0,1.61,-1.92,False,False,True
2.5,-140,0.0,145.0,0,1.61,-1.92,False,False,True
2.5,-140,0.0,150.0,0,1.61,-1.92,False,False,True
2.5,-140,0.0,155.0,0,1.61,-1.92,False,False,True
2.5,-140,0.0,160.0,0,1.61,-1.92,False,False,True
2.5,-140,0.0,165.0,0,1.61,-1.92,False,False,True
2.5,-140,0.0,170.0,0,1.61,-1.92,False,False,True
2.5,-140,0.0,175.0,0,1.61,-1.92,False,False,True
2.5,-140,0.0,180.0,0,1.61,-1.92,False,False,True
2.5,-140,0.0,185.0,0,1.61,-1.92,True,False,False
2.5,-140,0.0,190.0,0,1.61,-1.92,True,False,False
2.5,-140,0.0,195.0,0,1.61,-1.92,True,False,False
2.5,-140,0.0,200.0,0,1.61,-1.92,True,False,False
2.5,-140,0.0,205.0,0,1.61,-1.92,True,False,False
2.5,-140,0.0,210.0,0,1.61,-1.92,True,False,False
2.5,-140,0.0,215.0,0,1.61,-1.92,True,False,False
2.5,-140,0.0,220.0,0,1.61,-1.92,True,False,False
2.5,-140,0.0,225.0,0,1.61,-1.92,True,False,False
2.5,-140,0.0,230.0,0,1.61,-1.92,True,False,False
2.5,-140,0.0,235.0,0,1.61,-1.92,True,False,False
2.5,-140,0.0,240.0,0,1.61,-1.92,True,False,False
2.5,-140,0.0,245.0,0,1.61,-1.92,True,False,False
2.5,-145,0.0,115.0,0,1.43,-2.05,False,False,True
2.5,-145,0.0,120.0,0,1.43,-2.05,False,False,True
2.5,-145,0.0,125.0,0,1.43,-2.05,False,False,True
2.5,-145,0.0,130.0,0,1.43,-2.05,False,False,True
2.5,-145,0.0,135.0,0,1.43,-2.05,False,False,True
2.5,-145,0.0,140.0,0,1.43,-2.05,False,False,True
2.5,-145,0.0,145.0,0,1.43,-2.05,False,False,True
2.5,-145,0.0,150.0,0,1.43,-2.05,False,False,True
2.5,-145,0.0,155.0,0,1.43,-2.05,False,False,True
2.5,-145,0.0,160.0,0,1.43,-2.05,False,False,True
2.5,-145,0.0,165.0,0,1.43,-2.05,False,False,True
2.5,-145,0.0,170.0,0,1.43,-2.05,False,False,True
2.5,-145,0.0,175.0,0,1.43,-2.05,False,False,True
2.5,-145,0.0,180.0,0,1.43,-2.05,False,False,True
2.5,-145,0.0,185.0,0,1.43,-2.05,True,False,False
2.5,-145,0.0,190.0,0,1.43,-2.05,True,False,False
2.5,-145,0.0,195.0,0,1.43,-2.05,True,False,False
2.5,-145,0.0,200.0,0,1.43,-2.05,True,False,False
2.5,-145,0.0,205.0,0,1.43,-2.05,True,False,False
2.5,-145,0.0,210.0,0,1.43,-2.05,True,False,False
2.5,-145,0.0,215.0,0,1.43,-2.05,True,False,False
2.5,-145,0.0,220.0,0,1.43,-2.05,True,False,False
2.5,-145,0.0,225.0,0,1.43,-2.05,True,False,False
2.5,-145,0.0,230.0,0,1.43,-2.05,True,False,False
2.5,-145,0.0,235.0,0,1.43,-2.05,True,False,False
2.5,-145,0.0,240.0,0,1.43,-2.05,True,False,False
2.5,-145,0.0,245.0,0,1.43,-2.05,True,False,False
2.5,-150,0.0,115.0,0,1.25,-2.17,False,False,True
2.5,-150,0.0,120.0,0,1.25,-2.17,False,False,True
2.5,-150,0.0,125.0,0,1.25,-2.17,False,False,True
2.5,-150,0.0,130.0,0,1.25,-2.17,False,False,True
2.5,-150,0.0,135.0,0,1.25,-2.17,False,False,True
2.5,-150,0.0,140.0,0,1.25,-2.17,False,False,True
2.5,-150,0.0,145.0,0,1.25,-2.17,False,False,True
2.5,-150,0.0,150.0,0,1.25,-2.17,False,False,True
2.5,-150,0.0,155.0,0,1.25,-2.17,False,False,True
2.5,-150,0.0,160.0,0,1.25,-2.17,False,False,True
2.5,-150,0.0,165.0,0,1.25,-2.17,False,False,True
2.5,-150,0.0,170.0,0,1.25,-2.17,False,False,True
2.5,-150,0.0,175.0,0,1.25,-2.17,False,False,True
2.5,-150,0.0,180.0,0,1.25,-2.17,False,False,True
2.5,-150,0.0,185.0,0,1.25,-2.17,True,False,False
2.5,-150,0.0,190.0,0,1.25,-2.17,True,False,False
2.5,-150,0.0,195.0,0,1.25,-2.17,True,False,False
2.5,-150,0.0,200.0,0,1.25,-2.17,True,False,False
2.5,-150,0.0,205.0,0,1.25,-2.17,True,False,False
2.5,-150,0.0,210.0,0,1.25,-2.17,True,False,False
2.5,-150,0.0,215.0,0,1.25,-2.17,True,False,False
2.5,-150,0.0,220.0,0,1.25,-2.17,True,False,False
2.5,-150,0.0,225.0,0,1.25,-2.17,True,False,False
2.5,-150,0.0,230.0,0,1.25,-2.17,True,False,False
2.5,-150,0.0,235.0,0,1.25,-2.17,True,False,False
2.5,-150,0.0,240.0,0,1.25,-2.17,True,False,False
2.5,-150,0.0,245.0,0,1.25,-2.17,True,False,False
2.5,-155,0.0,115.0,0,1.06,-2.27,False,False,True
2.5,-155,0.0,120.0,0,1.06,-2.27,False,False,True
2.5,-155,0.0,125.0,0,1.06,-2.27,False,False,True
2.5,-155,0.0,130.0,0,1.06,-2.27,False,False,True
2.5,-155,0.0,135.0,0,1.06,-2.27,False,False,True
2.5,-155,0.0,140.0,0,1.06,-2.27,False,False,True
2.5,-155,0.0,145.0,0,1.06,-2.27,False,False,True
2.5,-155,0.0,150.0,0,1.06,-2.27,False,False,True
2.5,-155,0.0,155.0,0,1.06,-2.27,False,False,True
2.5,-155,0.0,160.0,0,1.06,-2.27,False,False,True
2.5,-155,0.0,165.0,0,1.06,-2.27,False,False,True
2.5,-155,0.0,170.0,0,1.06,-2.27,False,False,True
2.5,-155,0.0,175.0,0,1.06,-2.27,False,False,True
2.5,-155,0.0,180.0,0,1.06,-2.27,False,False,True
